ID_ROTINA;CONTRATO;OPERADORA;TIPO DE ARQUIVO
4499;58691545;PORTO SEGURO;FATURA TÉCNICA
4500;10587984;PORTO SEGURO;FATURA TÉCNICA
4501;10587984;PORTO SEGURO;FATURA TÉCNICA
4502;10587984;PORTO SEGURO;FATURA TÉCNICA
4503;10587984;PORTO SEGURO;FATURA TÉCNICA
4504;10587984;PORTO SEGURO;FATURA TÉCNICA
6753;10587984;PORTO SEGURO;FATURA TÉCNICA
6766;10587984;PORTO SEGURO;FATURA TÉCNICA
4505;9333;BRADESCO;FATURA TÉCNICA
4506;8707450;SEGUROS UNIMED;FATURA TÉCNICA
a6704;300764;BRADESCO SPG;FATURA TÉCNICA
a6705;300764;BRADESCO SPG;FATURA TÉCNICA
a6706;300764;BRADESCO SPG;FATURA TÉCNICA
4507;472397;BRADESCO SPG;FATURA TÉCNICA
4508;28869;HAPVIDA;FATURA TÉCNICA
4510;874678;ODONTOPREV;FATURA TÉCNICA
8163;20939;ODONTOPREV;FATURA TÉCNICA
8164;20939;ODONTOPREV;FATURA TÉCNICA
4511;B1876;HAPVIDA;FATOR MODERADOR
4512;B1876;HAPVIDA;FATURA TÉCNICA
4513;464742;BRADESCO SPG;FATURA TÉCNICA
4514;464787;BRADESCO SPG;FATURA TÉCNICA
1996;74255;BRADESCO;FATOR MODERADOR
5488;74255;BRADESCO;FATURA TÉCNICA
5489;74255;BRADESCO;FATURA TÉCNICA
5490;74255;BRADESCO;FATURA TÉCNICA
5491;4868;METLIFE;FATURA TÉCNICA
1989;74036;BRADESCO;FATOR MODERADOR
4519;74036;BRADESCO;FATURA TÉCNICA
4520;91746;BRADESCO;FATURA TÉCNICA
4521;703700006;SUL AMÉRICA;FATURA TÉCNICA
6765;999813650;SUL AMÉRICA;FATURA TÉCNICA
7625;703700006;SUL AMÉRICA;FATOR MODERADOR
1582;74383;BRADESCO;FATURA TÉCNICA
4523;18294;METLIFE;FATURA TÉCNICA
4524;18297;METLIFE;FATURA TÉCNICA
4525;544633;BRADESCO SPG;FATURA TÉCNICA
2270;1110758;AMIL ;FATOR MODERADOR
4527;7167;SUL AMÉRICA;FATURA TÉCNICA
4528;13994;SUL AMÉRICA;FATURA TÉCNICA
4529;369061;ODONTOPREV;FATURA TÉCNICA
4530;378550;ODONTOPREV;FATURA TÉCNICA
4551;73561;BRADESCO;FATURA TÉCNICA
4552;91366;BRADESCO;FATURA TÉCNICA
4554;858457;ODONTOPREV;FATURA TÉCNICA
8039;285809000;AMIL ;FATOR MODERADOR
8041;1004315000;AMIL ;FATOR MODERADOR
4556;302212;BRADESCO SPG;FATURA TÉCNICA
4557;302212;BRADESCO SPG;FATURA TÉCNICA
4558;1930;METLIFE;FATURA TÉCNICA
4560;7117;METLIFE;FATURA TÉCNICA
4561;438105;UNIMED CAMPINAS;FATURA TÉCNICA
4563;607084;BRADESCO SPG;FATURA TÉCNICA
8023;72408;BRADESCO;FATURA TÉCNICA
8024;72408;BRADESCO;FATURA TÉCNICA
8025;72408;BRADESCO;FATURA TÉCNICA
8026;72408;BRADESCO;FATURA TÉCNICA
8027;72408;BRADESCO;FATURA TÉCNICA
8028;72408;BRADESCO;FATURA TÉCNICA
8031;72409;BRADESCO;FATURA TÉCNICA
8032;72409;BRADESCO;FATURA TÉCNICA
8033;90359;BRADESCO;FATURA TÉCNICA
8034;90359;BRADESCO;FATURA TÉCNICA
8035;90359;BRADESCO;FATURA TÉCNICA
8036;90359;BRADESCO;FATURA TÉCNICA
992;15923;CNU;FATOR MODERADOR
4572;59941333;SEGUROS UNIMED;FATOR MODERADOR
4573;59941333;SEGUROS UNIMED;FATURA TÉCNICA
4574;92075;BRADESCO;FATURA TÉCNICA
4575;426399;BRADESCO SPG;FATURA TÉCNICA
4576;9802766;ALLIANZ;FATURA TÉCNICA
4577;71857;BRADESCO;FATURA TÉCNICA
4578;92620;BRADESCO;FATURA TÉCNICA
6785;6426;METLIFE;FATURA TÉCNICA
6786;6426;METLIFE;FATOR MODERADOR
6787;365886;BRADESCO SPG;FATURA TÉCNICA
6788;365886;BRADESCO SPG;FATOR MODERADOR
7919;73301;BRADESCO;FATURA TÉCNICA
7920;73301;BRADESCO;FATURA TÉCNICA
8311;895850001;AMIL ;FATURA TÉCNICA
a7184;72499;BRADESCO;FATURA TÉCNICA
7961;99532;SUL AMÉRICA;FATURA TÉCNICA
7966;90363;BRADESCO;FATURA TÉCNICA
7967;60305;OMINT;FATURA TÉCNICA
4688;899858;ODONTOPREV;FATURA TÉCNICA
4689;899858;ODONTOPREV;FATURA TÉCNICA
4690;899858;ODONTOPREV;FATURA TÉCNICA
4691;899858;ODONTOPREV;FATURA TÉCNICA
4692;899858;ODONTOPREV;FATURA TÉCNICA
4693;899858;ODONTOPREV;FATURA TÉCNICA
4694;899858;ODONTOPREV;FATURA TÉCNICA
4695;899858;ODONTOPREV;FATURA TÉCNICA
4696;899858;ODONTOPREV;FATURA TÉCNICA
4697;899858;ODONTOPREV;FATURA TÉCNICA
4698;899858;ODONTOPREV;FATURA TÉCNICA
4699;899858;ODONTOPREV;FATURA TÉCNICA
4700;899858;ODONTOPREV;FATURA TÉCNICA
4701;899858;ODONTOPREV;FATURA TÉCNICA
4702;899858;ODONTOPREV;FATURA TÉCNICA
4703;899858;ODONTOPREV;FATURA TÉCNICA
4704;899858;ODONTOPREV;FATURA TÉCNICA
4705;899858;ODONTOPREV;FATURA TÉCNICA
4706;899858;ODONTOPREV;FATURA TÉCNICA
4707;899858;ODONTOPREV;FATURA TÉCNICA
4708;899858;ODONTOPREV;FATURA TÉCNICA
4709;899858;ODONTOPREV;FATURA TÉCNICA
4710;899858;ODONTOPREV;FATURA TÉCNICA
4711;899858;ODONTOPREV;FATURA TÉCNICA
4712;899858;ODONTOPREV;FATURA TÉCNICA
4713;899858;ODONTOPREV;FATURA TÉCNICA
4714;899858;ODONTOPREV;FATURA TÉCNICA
4715;899858;ODONTOPREV;FATURA TÉCNICA
4716;899858;ODONTOPREV;FATURA TÉCNICA
4717;899858;ODONTOPREV;FATURA TÉCNICA
4718;899858;ODONTOPREV;FATURA TÉCNICA
4719;899858;ODONTOPREV;FATURA TÉCNICA
4720;899858;ODONTOPREV;FATURA TÉCNICA
4721;899858;ODONTOPREV;FATURA TÉCNICA
4722;899858;ODONTOPREV;FATURA TÉCNICA
4723;1243378000;AMIL ;FATURA TÉCNICA
4724;1243962000;AMIL ;FATURA TÉCNICA
4725;1243963000;AMIL ;FATURA TÉCNICA
4726;1243964000;AMIL ;FATURA TÉCNICA
4727;1243967000;AMIL ;FATURA TÉCNICA
4728;1243970000;AMIL ;FATURA TÉCNICA
4729;1243971000;AMIL ;FATURA TÉCNICA
4730;1243995000;AMIL ;FATURA TÉCNICA
4731;1244860000;AMIL ;FATURA TÉCNICA
4732;1244861000;AMIL ;FATURA TÉCNICA
4733;1244862000;AMIL ;FATURA TÉCNICA
4734;1244863000;AMIL ;FATURA TÉCNICA
4735;1244864000;AMIL ;FATURA TÉCNICA
4736;1244865000;AMIL ;FATURA TÉCNICA
4737;1244866000;AMIL ;FATURA TÉCNICA
4738;1244867000;AMIL ;FATURA TÉCNICA
4739;1243378000;AMIL ;FATOR MODERADOR
4740;1243962000;AMIL ;FATOR MODERADOR
4741;1243963000;AMIL ;FATOR MODERADOR
4742;1243964000;AMIL ;FATOR MODERADOR
4743;1243967000;AMIL ;FATOR MODERADOR
4744;1243970000;AMIL ;FATOR MODERADOR
4745;1243971000;AMIL ;FATOR MODERADOR
4746;1243995000;AMIL ;FATOR MODERADOR
4747;1244860000;AMIL ;FATOR MODERADOR
4748;1244861000;AMIL ;FATOR MODERADOR
4749;1244862000;AMIL ;FATOR MODERADOR
4750;1244863000;AMIL ;FATOR MODERADOR
4751;1244864000;AMIL ;FATOR MODERADOR
4752;1244865000;AMIL ;FATOR MODERADOR
4753;1244866000;AMIL ;FATOR MODERADOR
4754;1244867000;AMIL ;FATOR MODERADOR
7507;1279889000;AMIL ;FATURA TÉCNICA
7508;1279892000;AMIL ;FATURA TÉCNICA
7509;1279893000;AMIL ;FATURA TÉCNICA
7510;1279894000;AMIL ;FATURA TÉCNICA
7511;1279896000;AMIL ;FATURA TÉCNICA
7512;1279890000;AMIL ;FATURA TÉCNICA
7513;1279889000;AMIL ;FATOR MODERADOR
7514;1279892000;AMIL ;FATOR MODERADOR
7515;1279893000;AMIL ;FATOR MODERADOR
7516;1279894000;AMIL ;FATOR MODERADOR
7517;1279896000;AMIL ;FATOR MODERADOR
7518;1279890000;AMIL ;FATOR MODERADOR
4755;54407000;AMIL ;FATOR MODERADOR
4756;54416000;AMIL ;FATOR MODERADOR
137;50;FARMASEG;FATOR MODERADOR
4777;9802787;ALLIANZ;FATURA TÉCNICA
4782;71197;BRADESCO;FATOR MODERADOR
4783;71197;BRADESCO;FATURA TÉCNICA
4784;470043;BRADESCO SPG;FATURA TÉCNICA
4785;470044;BRADESCO SPG;FATURA TÉCNICA
4786;5994014501;SEGUROS UNIMED;FATURA TÉCNICA
4787;59946389;SEGUROS UNIMED;FATURA TÉCNICA
4788;59947142;SEGUROS UNIMED;FATURA TÉCNICA
4789;74497;BRADESCO;FATURA TÉCNICA
4790;1155938000;AMIL ;FATURA TÉCNICA
7534;1164460000;AMIL ;FATURA TÉCNICA
7921;72541;BRADESCO;FATURA TÉCNICA
7924;91297;BRADESCO;FATURA TÉCNICA
4791;28249;SÃO FRANCISCO;FATURA TÉCNICA
4793;8760390;SEGUROS UNIMED;FATURA TÉCNICA
4794;8760390;SEGUROS UNIMED;FATOR MODERADOR
4796;18211;METLIFE;FATURA TÉCNICA
4798;74490;BRADESCO;FATURA TÉCNICA
4799;886481;ODONTOPREV;FATURA TÉCNICA
4800;728119;GOLDEN CROSS;FATURA TÉCNICA
4805;8716730;SEGUROS UNIMED;FATURA TÉCNICA
4808;8716730;SEGUROS UNIMED;FATURA TÉCNICA
4811;8716730;SEGUROS UNIMED;FATURA TÉCNICA
4814;8716730;SEGUROS UNIMED;FATURA TÉCNICA
4803;8716730;SEGUROS UNIMED;FATOR MODERADOR
4804;8716730;SEGUROS UNIMED;FATOR MODERADOR
4817;8716730;SEGUROS UNIMED;FATURA TÉCNICA
4806;8716730;SEGUROS UNIMED;FATOR MODERADOR
4807;8716730;SEGUROS UNIMED;FATOR MODERADOR
4820;8716730;SEGUROS UNIMED;FATURA TÉCNICA
4826;143705;UNIMED ODONTO;FATOR MODERADOR
4809;8716730;SEGUROS UNIMED;FATOR MODERADOR
4810;8716730;SEGUROS UNIMED;FATOR MODERADOR
4812;8716730;SEGUROS UNIMED;FATOR MODERADOR
4813;8716730;SEGUROS UNIMED;FATOR MODERADOR
4815;8716730;SEGUROS UNIMED;FATOR MODERADOR
4816;8716730;SEGUROS UNIMED;FATOR MODERADOR
4818;8716730;SEGUROS UNIMED;FATOR MODERADOR
4819;8716730;SEGUROS UNIMED;FATOR MODERADOR
4829;19180;UNIODONTO;FATURA TÉCNICA
4831;44037;AMIL ;FATURA TÉCNICA
4833;189523;ODONTOPREV;FATURA TÉCNICA
4834;74193;BRADESCO;FATOR MODERADOR
4835;74193;BRADESCO;FATURA TÉCNICA
159;70851;BRADESCO;FATURA TÉCNICA
4902;81710;AMIL ;FATURA TÉCNICA
7205;18906;METLIFE;FATURA TÉCNICA
7206;18906;METLIFE;FATURA TÉCNICA
7207;18906;METLIFE;FATURA TÉCNICA
7208;18906;METLIFE;FATURA TÉCNICA
7209;18906;METLIFE;FATURA TÉCNICA
7211;18906;METLIFE;FATURA TÉCNICA
7212;18906;METLIFE;FATURA TÉCNICA
7213;18906;METLIFE;FATURA TÉCNICA
4903;154942;SUL AMÉRICA;FATURA TÉCNICA
4908;3746;METLIFE;FATURA TÉCNICA
4909;22901;CARE PLUS;FATURA TÉCNICA
8594;91119480;GNDI;FATURA TÉCNICA
8595;91119480;GNDI;FATOR MODERADOR
4930;142849;BRADESCO SPG;FATURA TÉCNICA
a1734;94003119;GNDI;FATOR MODERADOR
1735;94003119;GNDI;FATURA TÉCNICA
4931;61409;OMINT;FATURA TÉCNICA
4932;455503;ODONTOPREV;FATURA TÉCNICA
2705;4176;METLIFE;FATOR MODERADOR
4937;4176;METLIFE;FATURA TÉCNICA
4938;8FDZ3;SUL AMÉRICA;FATURA TÉCNICA
171;170;FARMASEG;FATURA TÉCNICA
4955;74446;BRADESCO;FATURA TÉCNICA
4959;161191;BRADESCO SPG;FATURA TÉCNICA
8210;51752;CARE PLUS;FATURA TÉCNICA
4960;91633;BRADESCO;FATURA TÉCNICA
a8308;91633;BRADESCO;FATURA TÉCNICA
4961;589720000;AMIL ;FATURA TÉCNICA
4962;1074902000;AMIL ;FATURA TÉCNICA
4963;91190;BRADESCO;FATURA TÉCNICA
4964;309146;BRADESCO SPG;FATURA TÉCNICA
4965;51754;CARE PLUS;FATURA TÉCNICA
4966;106726;SUL AMÉRICA;FATURA TÉCNICA
4967;8B3HB;SUL AMÉRICA;FATURA TÉCNICA
173;70447;BRADESCO;FATURA TÉCNICA
174;70447;BRADESCO;FATOR MODERADOR
2043;73639;BRADESCO;FATOR MODERADOR
4968;229;ODONTOPREV;FATURA TÉCNICA
4970;73639;BRADESCO;FATURA TÉCNICA
4971;59943883;SEGUROS UNIMED;FATOR MODERADOR
4972;59943883;SEGUROS UNIMED;FATURA TÉCNICA
4973;59943879;SEGUROS UNIMED;FATOR MODERADOR
4974;59943879;SEGUROS UNIMED;FATURA TÉCNICA
4975;59943882;SEGUROS UNIMED;FATOR MODERADOR
4976;59943882;SEGUROS UNIMED;FATURA TÉCNICA
4977;59943887;SEGUROS UNIMED;FATOR MODERADOR
4978;59943887;SEGUROS UNIMED;FATURA TÉCNICA
4979;59943892;SEGUROS UNIMED;FATOR MODERADOR
4980;59943892;SEGUROS UNIMED;FATURA TÉCNICA
4981;59943894;SEGUROS UNIMED;FATOR MODERADOR
4982;59943894;SEGUROS UNIMED;FATURA TÉCNICA
4983;59943902;SEGUROS UNIMED;FATOR MODERADOR
4984;59943902;SEGUROS UNIMED;FATURA TÉCNICA
4985;59943905;SEGUROS UNIMED;FATOR MODERADOR
4986;59943905;SEGUROS UNIMED;FATURA TÉCNICA
4987;59943930;SEGUROS UNIMED;FATOR MODERADOR
4988;59943930;SEGUROS UNIMED;FATURA TÉCNICA
4989;59943931;SEGUROS UNIMED;FATOR MODERADOR
4990;59943931;SEGUROS UNIMED;FATURA TÉCNICA
4991;59943956;SEGUROS UNIMED;FATOR MODERADOR
4992;59943956;SEGUROS UNIMED;FATURA TÉCNICA
4993;59943958;SEGUROS UNIMED;FATOR MODERADOR
4994;59943958;SEGUROS UNIMED;FATURA TÉCNICA
4996;87548;OMINT;FATURA TÉCNICA
4997;67141;SUL AMÉRICA;FATURA TÉCNICA
4998;186858;SUL AMÉRICA;FATURA TÉCNICA
6789;106383;BRADESCO SPG;FATURA TÉCNICA
6790;106382;BRADESCO SPG;FATURA TÉCNICA
6794;10784;SUL AMÉRICA;FATURA TÉCNICA
6795;75809;SUL AMÉRICA;FATURA TÉCNICA
7195;8709459;SEGUROS UNIMED;FATURA TÉCNICA
7196;8719403;SEGUROS UNIMED;FATURA TÉCNICA
7199;8709459;SEGUROS UNIMED;FATOR MODERADOR
7200;8719403;SEGUROS UNIMED;FATOR MODERADOR
7989;9981;BRADESCO;FATURA TÉCNICA
7990;92518;BRADESCO;FATURA TÉCNICA
5005;691722;AMIL ;FATURA TÉCNICA
5006;73724;BRADESCO;FATURA TÉCNICA
5007;73724;BRADESCO;FATURA TÉCNICA
5008;91484;BRADESCO;FATURA TÉCNICA
5009;91484;BRADESCO;FATURA TÉCNICA
5010;633300;ODONTOPREV;FATURA TÉCNICA
5015;93450;BRADESCO;FATOR MODERADOR
5016;93450;BRADESCO;FATURA TÉCNICA
5017;472484;BRADESCO SPG;FATURA TÉCNICA
5018;5546;SÃO FRANCISCO;FATURA TÉCNICA
5019;169370;SUL AMÉRICA;FATURA TÉCNICA
5020;8FPPZ;SUL AMÉRICA;FATURA TÉCNICA
5021;872870;SEGUROS UNIMED;FATURA TÉCNICA
5022;12362;ODONTOPREV;FATURA TÉCNICA
5027;1152575000;AMIL ;FATURA TÉCNICA
5028;72529;BRADESCO;FATURA TÉCNICA
5029;90394;BRADESCO;FATURA TÉCNICA
5036;466412;BRADESCO SPG;FATURA TÉCNICA
5037;466449;BRADESCO SPG;FATURA TÉCNICA
5038;1000100000;AMIL ;FATURA TÉCNICA
5039;1000100000;AMIL ;FATURA TÉCNICA
5040; 1000100009;AMIL ;FATURA TÉCNICA
5041;1000100001;AMIL ;FATURA TÉCNICA
5042;1000100002 ;AMIL ;FATURA TÉCNICA
5043;1000100003;AMIL ;FATURA TÉCNICA
5044;1000100004 ;AMIL ;FATURA TÉCNICA
5045;1000100005;AMIL ;FATURA TÉCNICA
378;1000100013;AMIL ;FATURA TÉCNICA
7968;5994015519;SEGUROS UNIMED;FATURA TÉCNICA
197;417399;AMIL ;FATOR MODERADOR
198;417409;AMIL ;FATOR MODERADOR
199;417794;AMIL ;FATOR MODERADOR
200;417459;AMIL ;FATOR MODERADOR
201;417449;AMIL ;FATOR MODERADOR
202;417639;AMIL ;FATOR MODERADOR
203;417593;AMIL ;FATOR MODERADOR
204;417497;AMIL ;FATOR MODERADOR
205;417649;AMIL ;FATOR MODERADOR
206;417569;AMIL ;FATOR MODERADOR
207;417629;AMIL ;FATOR MODERADOR
208;417796;AMIL ;FATOR MODERADOR
209;417900;AMIL ;FATOR MODERADOR
210;417919;AMIL ;FATOR MODERADOR
211;417921;AMIL ;FATOR MODERADOR
212;417579;AMIL ;FATOR MODERADOR
213;417795;AMIL ;FATOR MODERADOR
214;417397;AMIL ;FATOR MODERADOR
215;417619;AMIL ;FATOR MODERADOR
216;417719;AMIL ;FATOR MODERADOR
217;417399;AMIL ;FATURA TÉCNICA
218;417409;AMIL ;FATURA TÉCNICA
219;417794;AMIL ;FATURA TÉCNICA
220;417449;AMIL ;FATURA TÉCNICA
221;417639;AMIL ;FATURA TÉCNICA
222;417593;AMIL ;FATURA TÉCNICA
223;417497;AMIL ;FATURA TÉCNICA
224;417649;AMIL ;FATURA TÉCNICA
225;417569;AMIL ;FATURA TÉCNICA
226;417629;AMIL ;FATURA TÉCNICA
227;417796;AMIL ;FATURA TÉCNICA
228;417900;AMIL ;FATURA TÉCNICA
229;417919;AMIL ;FATURA TÉCNICA
230;417921;AMIL ;FATURA TÉCNICA
231;417579;AMIL ;FATURA TÉCNICA
232;417795;AMIL ;FATURA TÉCNICA
233;417397;AMIL ;FATURA TÉCNICA
234;417619;AMIL ;FATURA TÉCNICA
235;417719;AMIL ;FATURA TÉCNICA
236;417901;AMIL ;FATOR MODERADOR
237;417429;AMIL ;FATOR MODERADOR
238;413769;AMIL ;FATOR MODERADOR
239;417920;AMIL ;FATOR MODERADOR
240;417922;AMIL ;FATOR MODERADOR
241;417901;AMIL ;FATURA TÉCNICA
242;417429;AMIL ;FATURA TÉCNICA
243;413769;AMIL ;FATURA TÉCNICA
244;417920;AMIL ;FATURA TÉCNICA
245;417922;AMIL ;FATURA TÉCNICA
1019;413759;AMIL ;FATOR MODERADOR
1020;417398;AMIL ;FATOR MODERADOR
1021;413759;AMIL ;FATURA TÉCNICA
1022;417398;AMIL ;FATURA TÉCNICA
5047;8E7BP;SUL AMÉRICA;FATOR MODERADOR
5048;8E7BP;SUL AMÉRICA;FATURA TÉCNICA
5051;8FB70;SUL AMÉRICA;FATURA TÉCNICA
6774;202010;SUL AMÉRICA;FATURA TÉCNICA
5052;293092;ODONTOPREV;FATURA TÉCNICA
5053;456802000;AMIL ;FATURA TÉCNICA
5054;460028000;AMIL ;FATURA TÉCNICA
5055;483156000;AMIL ;FATURA TÉCNICA
5056;5994010182 ;SEGUROS UNIMED;FATOR MODERADOR
5057;5994010182 ;SEGUROS UNIMED;FATURA TÉCNICA
5058;59945159 ;SEGUROS UNIMED;FATOR MODERADOR
5059;59945159 ;SEGUROS UNIMED;FATURA TÉCNICA
7615;74016;BRADESCO;FATURA TÉCNICA
7616;74016;BRADESCO;FATURA TÉCNICA
7916;35373;PRIVIAN;FATURA TÉCNICA
250;44;FARMASEG;FATOR MODERADOR
5060;21041;METLIFE;FATURA TÉCNICA
5063;21048;METLIFE;FATURA TÉCNICA
5064;21049;METLIFE;FATURA TÉCNICA
5065;21050;METLIFE;FATURA TÉCNICA
5066;21051;METLIFE;FATURA TÉCNICA
5067;21052;METLIFE;FATURA TÉCNICA
5068;74385;BRADESCO;FATURA TÉCNICA
5069;219475;UNIMED BH;FATURA TÉCNICA
7077;74385;BRADESCO;FATOR MODERADOR
5070;91041;BRADESCO;FATURA TÉCNICA
5071;243866;UNIMED BH;FATURA TÉCNICA
5072;243873;UNIMED BH;FATURA TÉCNICA
7078;91041;BRADESCO;FATOR MODERADOR
2275;70306;BRADESCO;FATURA TÉCNICA
2276;70306;BRADESCO;FATOR MODERADOR
5074;5759;PROMED;FATURA TÉCNICA
256;75004;BRADESCO;FATURA TÉCNICA
257;90427;BRADESCO;FATURA TÉCNICA
a7139;106941;GNDI;FATURA TÉCNICA
7140;106941;GNDI;FATOR MODERADOR
5076;72291;BRADESCO;FATURA TÉCNICA
5077;91194;BRADESCO;FATURA TÉCNICA
5079;056883;ODONTOPREV;FATURA TÉCNICA
a6707;117007;UNIMED RIO;FATURA TÉCNICA
2;57617;ODONTOPREV;FATURA TÉCNICA
873;8204;CNU;FATURA TÉCNICA
873;8204;CNU;FATOR MODERADOR
1349;8204;CNU;FATOR MODERADOR
1350;8205;CNU;FATOR MODERADOR
5086;12763;ODONTOPREV;FATURA TÉCNICA
573;8842;GNDI;FATURA TÉCNICA
6791;20932;ASSIM SAÚDE;FATURA TÉCNICA
7925;4199125410;PROMED;FATURA TÉCNICA
7926;835442000;AMIL ;FATURA TÉCNICA
7927;73835;BRADESCO;FATURA TÉCNICA
5089;5994015652;SEGUROS UNIMED;FATOR MODERADOR
5090;5994015652;SEGUROS UNIMED;FATURA TÉCNICA
5100;71018;BRADESCO;FATURA TÉCNICA
5101;857758;ODONTOPREV;FATURA TÉCNICA
5102;915407 ;ODONTOPREV;FATURA TÉCNICA
5105;5994014524;SEGUROS UNIMED;FATURA TÉCNICA
5106;473187155;SAUDE SIM;FATURA TÉCNICA
7150;1002784;AMIL ;FATURA TÉCNICA
7189;22717;HAPVIDA;FATURA TÉCNICA
7190;22718;HAPVIDA;FATURA TÉCNICA
7193;97010431;GNDI;FATURA TÉCNICA
7193;97010431;GNDI;FATURA TÉCNICA
7194;97010431;GNDI;FATOR MODERADOR
7194;97010431;GNDI;FATOR MODERADOR
7201;8FCWO;SUL AMÉRICA;FATURA TÉCNICA
7202;8FCWO;SUL AMÉRICA;FATOR MODERADOR
7203;8FCWW;SUL AMÉRICA;FATURA TÉCNICA
7204;8FCWW;SUL AMÉRICA;FATOR MODERADOR
8021;20689;CNU;FATURA TÉCNICA
8022;20689;CNU;FATOR MODERADOR
5107;51398;CARE PLUS;FATURA TÉCNICA
5108;51398;CARE PLUS;FATURA TÉCNICA
5109;983459;AMIL ;FATURA TÉCNICA
a8588;501825;UNIMED VARGINHA;FATURA TÉCNICA
a8589;501825;UNIMED VARGINHA;FATOR MODERADOR
8588;501826;UNIMED VARGINHA;FATURA TÉCNICA
8589;501826;UNIMED VARGINHA;FATOR MODERADOR
3343;38593;SUL AMÉRICA;FATOR MODERADOR
5114;38593;SUL AMÉRICA;FATURA TÉCNICA
5116;71339;SUL AMÉRICA;FATURA TÉCNICA
5117;77930;SUL AMÉRICA;FATURA TÉCNICA
5118;77930;SUL AMÉRICA;FATURA TÉCNICA
5119;3536;E-PHARMA;FATURA TÉCNICA
5120;8606;UNIMED UBERABA;FATURA TÉCNICA
5121;79434;SUL AMÉRICA;FATURA TÉCNICA
5122;144794;SUL AMÉRICA;FATURA TÉCNICA
7108;193948;SUL AMÉRICA;FATURA TÉCNICA
7109;193949;SUL AMÉRICA;FATURA TÉCNICA
a7982;5550;UNIMED UBERABA;FATURA TÉCNICA
291;120;FARMASEG;FATURA TÉCNICA
7134;93528;BRADESCO;FATURA TÉCNICA
7985;74411;BRADESCO;FATURA TÉCNICA
7983;93528;BRADESCO;FATURA TÉCNICA
7984;93528;BRADESCO;FATURA TÉCNICA
a7986;74411;BRADESCO;FATURA TÉCNICA
a7987;74411;BRADESCO;FATURA TÉCNICA
a7988;74411;BRADESCO;FATURA TÉCNICA
8140;74411;BRADESCO;FATURA TÉCNICA
a6689;19947001;SEGUROS UNIMED;FATOR MODERADOR
7104;19947001;SEGUROS UNIMED;FATURA TÉCNICA
5127;7904;BRADESCO;FATURA TÉCNICA
5128;9634;BRADESCO;FATURA TÉCNICA
a7168;6074;BRADESCO;FATURA TÉCNICA
7159;92725;BRADESCO;FATURA TÉCNICA
1773;1130971000;AMIL;FATURA TÉCNICA
2086;1130970000;AMIL ;FATOR MODERADOR
2087;1130983000;AMIL ;FATOR MODERADOR
2088;1130984000;AMIL ;FATOR MODERADOR
2089;1130985000;AMIL ;FATOR MODERADOR
5129;1130970000;AMIL ;FATURA TÉCNICA
5130;1130983000;AMIL ;FATURA TÉCNICA
5131;1130984000;AMIL ;FATURA TÉCNICA
5132;1130985000;AMIL ;FATURA TÉCNICA
